VideoName,Video Name (original),Method Name,Frame number,Total keyP,N visible,Failed detections,failed percent,False detections,false percent,Not Included in Detections,FalseKeyP,Species,Contrast (Fg/BG),Animal Size (pixels diagonal),Area,Height (only for BB),Narea,Boundary
02MarchMor01,02MarchMor01,Segmentation,28,23,103,82,0.7961165049,2,0.0869565217,,,Blackbuck,2.4,36,1467861,51,564.3448674,
02MarchMor01,02MarchMor01,Segmentation,29,28,113,88,0.7787610619,3,0.1071428571,,,Blackbuck,1.64,46,976234,51,375.3302576,
02MarchMor01,02MarchMor01,Segmentation,30,36,102,73,0.7156862745,7,0.1944444444,,,Blackbuck,2.32,42,619324,51,238.1099577,
02MarchMor01,02MarchMor01,Segmentation,31,25,100,77,0.77,2,0.08,,,Blackbuck,1.16,58,712564,51,273.9577086,
02MarchMor01,02MarchMor01,Segmentation,32,29,108,82,0.7592592593,3,0.1034482759,,,Blackbuck,1.26,62,891557,51,342.774702,
03MarchMor0304,03MarchMor03,Segmentation,1,44,54,18,0.3333333333,8,0.1818181818,,,Blackbuck,1.38,36,690456,53,245.8013528,
03MarchMor0304,03MarchMor03,Segmentation,2,60,53,16,0.3018867925,23,0.3833333333,,,Blackbuck,1.59,29,183549,53,65.34318263,
03MarchMor0304,03MarchMor03,Segmentation,3,51,48,23,0.4791666667,26,0.5098039216,,,Blackbuck,1.86,34,206558,53,73.53435386,
03MarchMor0304,03MarchMor03,Segmentation,4,10,46,39,0.847826087,3,0.3,,,Blackbuck,1.97,42,348334,53,124.006408,
03MarchMor0304,03MarchMor03,Segmentation,5,10,48,39,0.8125,1,0.1,,,Blackbuck,2.34,38,535647,53,190.6895692,
03MarchMor0304,03MarchMor03,Segmentation,6,15,45,32,0.7111111111,2,0.1333333333,,,Blackbuck,2.62,31,250972,53,89.34567462,
03MarchMor0304,03MarchMor03,Segmentation,7,13,42,30,0.7142857143,1,0.0769230769,,,Blackbuck,2.44,36,438951,53,156.2659309,
03MarchMor0304,03MarchMor03,Segmentation,8,14,38,26,0.6842105263,2,0.1428571429,,,Blackbuck,2.48,36,243551,53,86.70380918,
03MarchMor0304,03MarchMor03,Segmentation,9,7,45,38,0.8444444444,0,0,,,Blackbuck,2.85,44,309245,53,110.0907796,
03MarchMor0304,03MarchMor03,Segmentation,10,3,45,43,0.9555555556,1,0.3333333333,,,Blackbuck,2.95,42,414567,53,147.5852617,
03MarchMor0304,03MarchMor03,Segmentation,11,2,53,51,0.9622641509,0,0,,,Blackbuck,2.43,54,421539,53,150.0672837,
03MarchMor0304,03MarchMor03,Segmentation,12,4,46,42,0.9130434783,0,0,,,Blackbuck,2.34,37,611540,53,217.7073692,
03MarchMor0304,03MarchMor03,Segmentation,13,3,37,34,0.9189189189,0,0,,,Blackbuck,2.92,39,401506,53,142.9355643,
03MarchMor0304,03MarchMor03,Segmentation,14,6,47,42,0.8936170213,1,0.1666666667,,,Blackbuck,2.76,46,533400,53,189.8896404,
03MarchMor0304,03MarchMor03,Segmentation,15,2,40,38,0.95,0,0,,,Blackbuck,2.44,44,411386,53,146.4528302,
03MarchMor0304,03MarchMor03,Segmentation,16,6,55,49,0.8909090909,0,0,,,Blackbuck,2.78,48,578785,53,206.0466358,
03MarchMor0304,03MarchMor03,Segmentation,17,10,63,53,0.8412698413,0,0,,,Blackbuck,2.35,41,274014,53,97.54859381,
03MarchMor0304,03MarchMor03,Segmentation,18,8,57,49,0.8596491228,0,0,,,Blackbuck,3.21,47,304377,53,108.3577786,
03MarchMor0304,03MarchMor03,Segmentation,19,9,58,49,0.8448275862,0,0,,,Blackbuck,2.89,56,302061,53,107.5332859,
03MarchMor0304,03MarchMor03,Segmentation,20,13,53,41,0.7735849057,1,0.0769230769,,,Blackbuck,2.11,47,285502,53,101.6383054,
03MarchMor0304,03MarchMor03,Segmentation,21,14,52,38,0.7307692308,0,0,,,Blackbuck,2.62,63,417467,53,148.6176575,
03MarchMor0304,03MarchMor03,Segmentation,22,17,57,43,0.7543859649,3,0.1764705882,,,Blackbuck,2.91,38,158353,53,56.37344251,
03MarchMor0304,03MarchMor03,Segmentation,23,9,65,57,0.8769230769,1,0.1111111111,,,Blackbuck,2.89,40,284004,53,101.1050196,
03MarchMor0304,03MarchMor03,Segmentation,24,10,60,50,0.8333333333,0,0,,,Blackbuck,2.34,53,442776,53,157.6276255,
03MarchMor0304,03MarchMor03,Segmentation,25,7,49,42,0.8571428571,0,0,,,Blackbuck,1.62,42,363446,53,129.3862585,
03MarchMor0304,03MarchMor03,Segmentation,26,8,57,49,0.8596491228,0,0,,,Blackbuck,2.45,49,332258,53,118.2833749,
03MarchMor0304,03MarchMor03,Segmentation,27,10,56,46,0.8214285714,0,0,,,Blackbuck,1.79,55,329019,53,117.1302955,
03MarchMor0304,03MarchMor03,Segmentation,28,9,41,32,0.7804878049,0,0,,,Blackbuck,2.66,50,316322,53,112.6101816,
03MarchMor0304,03MarchMor03,Segmentation,29,8,62,54,0.8709677419,0,0,,,Blackbuck,2.73,46,237104,53,84.40868637,
03MarchMor0304,03MarchMor03,Segmentation,30,8,53,45,0.8490566038,0,0,,,Blackbuck,2.15,62,238253,53,84.81772873,
03MarchMor0304,03MarchMor03,Segmentation,31,23,59,40,0.6779661017,4,0.1739130435,,,Blackbuck,2.74,47,261453,53,93.07689569,
03MarchMor0304,03MarchMor03,Segmentation,32,13,50,38,0.76,1,0.0769230769,,,Blackbuck,1.75,39,200588,53,71.40904236,
03MarchMor0304,03MarchMor03,Segmentation,33,25,67,44,0.6567164179,2,0.08,,,Blackbuck,2.84,44,146848,53,52.27767889,
04MarchMor04,04MarchMor04,Segmentation,1,23,42,19,0.4523809524,0,0,,,Blackbuck,1.36,53,220993,45,109.1323457,
04MarchMor04,04MarchMor04,Segmentation,2,19,43,25,0.5813953488,1,0.0526315789,,,Blackbuck,2.19,49,102500,45,50.61728395,
04MarchMor04,04MarchMor04,Segmentation,3,20,42,23,0.5476190476,1,0.05,,,Blackbuck,1.74,63,89100,45,44,
04MarchMor04,04MarchMor04,Segmentation,4,23,33,13,0.3939393939,3,0.1304347826,,,Blackbuck,1.63,66,278892,45,137.7244444,
04MarchMor04,04MarchMor04,Segmentation,5,18,29,12,0.4137931034,1,0.0555555556,,,Blackbuck,1.98,42,100459,45,49.60938272,
04MarchMor04,04MarchMor04,Segmentation,6,21,22,5,0.2272727273,4,0.1904761905,,,Blackbuck,2.53,40,126612,45,62.52444444,
04MarchMor04,04MarchMor04,Segmentation,7,17,20,5,0.25,2,0.1176470588,,,Blackbuck,1.25,47,125850,45,62.14814815,
